,Price,PredictedPrice,MAE,MSE,RMSE
6354,349000.0,560034.1005007233,303518.91518392804,216930341137.52878,465757.81382337405
6365,810000.0,919536.7383165881,303518.91518392804,216930341137.52878,465757.81382337405
6373,4500000.0,2128835.1911826693,303518.91518392804,216930341137.52878,465757.81382337405
6377,2205000.0,1064726.8922681585,303518.91518392804,216930341137.52878,465757.81382337405
6387,2620000.0,1977963.6750920275,303518.91518392804,216930341137.52878,465757.81382337405
6390,4000000.0,1890668.2352202842,303518.91518392804,216930341137.52878,465757.81382337405
6400,511000.0,681946.8546286914,303518.91518392804,216930341137.52878,465757.81382337405
6405,3270000.0,1637406.551159556,303518.91518392804,216930341137.52878,465757.81382337405
6421,555000.0,326983.0022958461,303518.91518392804,216930341137.52878,465757.81382337405
6429,1025000.0,1644810.491019357,303518.91518392804,216930341137.52878,465757.81382337405
6437,660000.0,693590.443876043,303518.91518392804,216930341137.52878,465757.81382337405
6441,600000.0,721859.9071100112,303518.91518392804,216930341137.52878,465757.81382337405
6443,582000.0,710286.9206190314,303518.91518392804,216930341137.52878,465757.81382337405
6451,537000.0,581626.0440027285,303518.91518392804,216930341137.52878,465757.81382337405
6456,922000.0,889711.0793218706,303518.91518392804,216930341137.52878,465757.81382337405
6460,627500.0,535709.901455583,303518.91518392804,216930341137.52878,465757.81382337405
6468,1010000.0,1668024.1785675352,303518.91518392804,216930341137.52878,465757.81382337405
6470,1260000.0,1621009.319345586,303518.91518392804,216930341137.52878,465757.81382337405
6490,1800000.0,1294693.8202808164,303518.91518392804,216930341137.52878,465757.81382337405
6494,2910000.0,1689112.197516772,303518.91518392804,216930341137.52878,465757.81382337405
6501,1560000.0,1185489.321932721,303518.91518392804,216930341137.52878,465757.81382337405
6507,1470000.0,1183649.4571232414,303518.91518392804,216930341137.52878,465757.81382337405
6509,1460000.0,1111225.9559527412,303518.91518392804,216930341137.52878,465757.81382337405
6515,1010000.0,1306175.9993625516,303518.91518392804,216930341137.52878,465757.81382337405
6517,513500.0,540647.5476100277,303518.91518392804,216930341137.52878,465757.81382337405
6521,1805000.0,1652084.2841392262,303518.91518392804,216930341137.52878,465757.81382337405
6531,2050000.0,1505300.4607642116,303518.91518392804,216930341137.52878,465757.81382337405
6536,547500.0,494668.1068316996,303518.91518392804,216930341137.52878,465757.81382337405
6539,1210000.0,1155908.8088835282,303518.91518392804,216930341137.52878,465757.81382337405
6540,412000.0,503241.9655346386,303518.91518392804,216930341137.52878,465757.81382337405
6551,2440000.0,1794688.9233654058,303518.91518392804,216930341137.52878,465757.81382337405
6561,367500.0,537067.1080626212,303518.91518392804,216930341137.52878,465757.81382337405
6569,611000.0,832434.1302476972,303518.91518392804,216930341137.52878,465757.81382337405
6572,275000.0,447566.07760056853,303518.91518392804,216930341137.52878,465757.81382337405
6575,1370000.0,1406793.9887178792,303518.91518392804,216930341137.52878,465757.81382337405
6578,452000.0,470725.8256064709,303518.91518392804,216930341137.52878,465757.81382337405
6584,380000.0,613779.7154167667,303518.91518392804,216930341137.52878,465757.81382337405
6589,830000.0,987021.1861732602,303518.91518392804,216930341137.52878,465757.81382337405
6590,1200000.0,764059.3025613073,303518.91518392804,216930341137.52878,465757.81382337405
6606,1910000.0,1836942.5051075397,303518.91518392804,216930341137.52878,465757.81382337405
6613,953000.0,1054984.4043222852,303518.91518392804,216930341137.52878,465757.81382337405
6615,650000.0,749665.4856676105,303518.91518392804,216930341137.52878,465757.81382337405
6623,721000.0,699775.5058764964,303518.91518392804,216930341137.52878,465757.81382337405
6628,1550000.0,1437022.710278213,303518.91518392804,216930341137.52878,465757.81382337405
6631,780000.0,1138053.2663037097,303518.91518392804,216930341137.52878,465757.81382337405
6633,770000.0,1283904.6086856024,303518.91518392804,216930341137.52878,465757.81382337405
6642,1100000.0,1459655.4667668426,303518.91518392804,216930341137.52878,465757.81382337405
6643,782000.0,546264.0884065367,303518.91518392804,216930341137.52878,465757.81382337405
6645,910000.0,1315829.4855114575,303518.91518392804,216930341137.52878,465757.81382337405
6647,856000.0,1273573.4359920248,303518.91518392804,216930341137.52878,465757.81382337405
6648,670000.0,1035184.1770303715,303518.91518392804,216930341137.52878,465757.81382337405
6655,630000.0,678509.9026653208,303518.91518392804,216930341137.52878,465757.81382337405
6656,1870000.0,1341951.7214389285,303518.91518392804,216930341137.52878,465757.81382337405
6666,470000.0,595754.7075832933,303518.91518392804,216930341137.52878,465757.81382337405
6673,620000.0,1182225.1467273254,303518.91518392804,216930341137.52878,465757.81382337405
6677,950000.0,1383166.4819016773,303518.91518392804,216930341137.52878,465757.81382337405
6682,1005000.0,1062372.6706736656,303518.91518392804,216930341137.52878,465757.81382337405
6688,1340000.0,1709364.383543023,303518.91518392804,216930341137.52878,465757.81382337405
6689,865000.0,1111809.014062225,303518.91518392804,216930341137.52878,465757.81382337405
6691,1401000.0,1434893.5738737928,303518.91518392804,216930341137.52878,465757.81382337405
6699,1081000.0,1110573.5634508496,303518.91518392804,216930341137.52878,465757.81382337405
6700,725000.0,1358841.920364271,303518.91518392804,216930341137.52878,465757.81382337405
6701,767000.0,1003786.952316544,303518.91518392804,216930341137.52878,465757.81382337405
6705,1450000.0,1258726.0386178968,303518.91518392804,216930341137.52878,465757.81382337405
6706,1430000.0,1745110.8135255016,303518.91518392804,216930341137.52878,465757.81382337405
6710,780000.0,986495.6908170087,303518.91518392804,216930341137.52878,465757.81382337405
6711,670000.0,1129366.0989971533,303518.91518392804,216930341137.52878,465757.81382337405
6715,480500.0,578736.9416254461,303518.91518392804,216930341137.52878,465757.81382337405
6718,1287000.0,1893764.8175799083,303518.91518392804,216930341137.52878,465757.81382337405
6722,840000.0,1038938.0210931292,303518.91518392804,216930341137.52878,465757.81382337405
6729,470000.0,469663.4114211928,303518.91518392804,216930341137.52878,465757.81382337405
6734,3900000.0,2194988.1997775054,303518.91518392804,216930341137.52878,465757.81382337405
6736,1150000.0,1053713.236433168,303518.91518392804,216930341137.52878,465757.81382337405
6745,1200000.0,1002908.8766506249,303518.91518392804,216930341137.52878,465757.81382337405
6748,1300000.0,1265529.734487906,303518.91518392804,216930341137.52878,465757.81382337405
6752,1350000.0,1549209.0809252076,303518.91518392804,216930341137.52878,465757.81382337405
6757,645000.0,948859.0326023875,303518.91518392804,216930341137.52878,465757.81382337405
6759,625000.0,958205.4370310437,303518.91518392804,216930341137.52878,465757.81382337405
6767,940000.0,848779.4571132362,303518.91518392804,216930341137.52878,465757.81382337405
6773,899000.0,971315.1880957494,303518.91518392804,216930341137.52878,465757.81382337405
6785,1574000.0,1525142.9435711373,303518.91518392804,216930341137.52878,465757.81382337405
6786,665000.0,800457.9947992209,303518.91518392804,216930341137.52878,465757.81382337405
6795,825000.0,1252376.851749193,303518.91518392804,216930341137.52878,465757.81382337405
6814,881000.0,1171684.9969785782,303518.91518392804,216930341137.52878,465757.81382337405
6815,1202500.0,1166555.5161956074,303518.91518392804,216930341137.52878,465757.81382337405
6821,860000.0,1026691.6059175637,303518.91518392804,216930341137.52878,465757.81382337405
6833,500000.0,745133.4973170068,303518.91518392804,216930341137.52878,465757.81382337405
6849,589000.0,553291.4017312713,303518.91518392804,216930341137.52878,465757.81382337405
6851,1117000.0,1247948.7502540024,303518.91518392804,216930341137.52878,465757.81382337405
6879,730000.0,856161.791129984,303518.91518392804,216930341137.52878,465757.81382337405
6881,1300000.0,2059880.1851394093,303518.91518392804,216930341137.52878,465757.81382337405
6901,540000.0,1178293.5324088791,303518.91518392804,216930341137.52878,465757.81382337405
6902,625000.0,841109.3773136251,303518.91518392804,216930341137.52878,465757.81382337405
6907,783000.0,1175515.1791772489,303518.91518392804,216930341137.52878,465757.81382337405
6911,460000.0,660706.8167182803,303518.91518392804,216930341137.52878,465757.81382337405
6920,752500.0,1027035.170970683,303518.91518392804,216930341137.52878,465757.81382337405
6921,650000.0,921870.4731633905,303518.91518392804,216930341137.52878,465757.81382337405
6923,750000.0,1336568.486431392,303518.91518392804,216930341137.52878,465757.81382337405
6931,617000.0,813812.9371711053,303518.91518392804,216930341137.52878,465757.81382337405
6937,640000.0,957768.4479957912,303518.91518392804,216930341137.52878,465757.81382337405
6945,652500.0,853322.6585883237,303518.91518392804,216930341137.52878,465757.81382337405
6946,1010000.0,1377346.4645103887,303518.91518392804,216930341137.52878,465757.81382337405
6958,1700000.0,2126429.2007577857,303518.91518392804,216930341137.52878,465757.81382337405
6962,1450000.0,1639130.525383139,303518.91518392804,216930341137.52878,465757.81382337405
6969,1700000.0,1345958.9524971098,303518.91518392804,216930341137.52878,465757.81382337405
6979,680000.0,726394.5347455665,303518.91518392804,216930341137.52878,465757.81382337405
6981,2381000.0,1797555.3020440014,303518.91518392804,216930341137.52878,465757.81382337405
6984,735000.0,743859.3710928336,303518.91518392804,216930341137.52878,465757.81382337405
6997,3500000.0,1800304.573540653,303518.91518392804,216930341137.52878,465757.81382337405
7001,1890000.0,1556472.3087093243,303518.91518392804,216930341137.52878,465757.81382337405
7003,2450000.0,1755505.9800802916,303518.91518392804,216930341137.52878,465757.81382337405
7015,1666000.0,1998280.5484385435,303518.91518392804,216930341137.52878,465757.81382337405
7016,430000.0,669062.0854259711,303518.91518392804,216930341137.52878,465757.81382337405
7018,505000.0,617759.7823227458,303518.91518392804,216930341137.52878,465757.81382337405
7040,540000.0,505548.72722171433,303518.91518392804,216930341137.52878,465757.81382337405
7041,750000.0,932287.0493526896,303518.91518392804,216930341137.52878,465757.81382337405
7046,1401000.0,1658848.7507684045,303518.91518392804,216930341137.52878,465757.81382337405
7062,1125000.0,894898.2307272218,303518.91518392804,216930341137.52878,465757.81382337405
7064,1605000.0,959071.3493088558,303518.91518392804,216930341137.52878,465757.81382337405
7070,2200000.0,1676330.1595555348,303518.91518392804,216930341137.52878,465757.81382337405
7074,1797000.0,1981555.5100916931,303518.91518392804,216930341137.52878,465757.81382337405
7077,551000.0,769641.507441543,303518.91518392804,216930341137.52878,465757.81382337405
7078,350000.0,873400.7383538317,303518.91518392804,216930341137.52878,465757.81382337405
7084,611000.0,803274.099042574,303518.91518392804,216930341137.52878,465757.81382337405
7086,472500.0,664870.2407913245,303518.91518392804,216930341137.52878,465757.81382337405
7088,480000.0,679484.5966984984,303518.91518392804,216930341137.52878,465757.81382337405
7095,607500.0,1092052.8220029138,303518.91518392804,216930341137.52878,465757.81382337405
7097,677200.0,988918.1479878081,303518.91518392804,216930341137.52878,465757.81382337405
7103,760000.0,1086930.8191228285,303518.91518392804,216930341137.52878,465757.81382337405
7109,210000.0,407417.17741836794,303518.91518392804,216930341137.52878,465757.81382337405
7111,925000.0,1249202.9120222237,303518.91518392804,216930341137.52878,465757.81382337405
7117,1100000.0,1350018.970521669,303518.91518392804,216930341137.52878,465757.81382337405
7125,975000.0,863517.4284877982,303518.91518392804,216930341137.52878,465757.81382337405
7127,680000.0,522599.7896582559,303518.91518392804,216930341137.52878,465757.81382337405
7144,1300000.0,1628935.1054991651,303518.91518392804,216930341137.52878,465757.81382337405
7147,861500.0,819151.8223107588,303518.91518392804,216930341137.52878,465757.81382337405
7154,1100000.0,1281011.96936855,303518.91518392804,216930341137.52878,465757.81382337405
7165,2250000.0,1197221.4848349206,303518.91518392804,216930341137.52878,465757.81382337405
7174,1918000.0,1539560.290783478,303518.91518392804,216930341137.52878,465757.81382337405
7187,1322000.0,1070930.0635196334,303518.91518392804,216930341137.52878,465757.81382337405
7195,1500000.0,1311182.3544164104,303518.91518392804,216930341137.52878,465757.81382337405
7198,940000.0,1019514.83485456,303518.91518392804,216930341137.52878,465757.81382337405
7205,1470000.0,1148845.5986620272,303518.91518392804,216930341137.52878,465757.81382337405
7209,410000.0,431041.79812161997,303518.91518392804,216930341137.52878,465757.81382337405
7213,1177000.0,947329.505058446,303518.91518392804,216930341137.52878,465757.81382337405
7217,405000.0,410783.9334521126,303518.91518392804,216930341137.52878,465757.81382337405
7221,912500.0,969097.2636863282,303518.91518392804,216930341137.52878,465757.81382337405
7229,520000.0,1442665.476831779,303518.91518392804,216930341137.52878,465757.81382337405
7232,438000.0,808986.3453964721,303518.91518392804,216930341137.52878,465757.81382337405
7236,723000.0,1179751.3604150089,303518.91518392804,216930341137.52878,465757.81382337405
7239,840000.0,1085828.6476900922,303518.91518392804,216930341137.52878,465757.81382337405
7249,875000.0,1514559.262190952,303518.91518392804,216930341137.52878,465757.81382337405
7257,913000.0,1242276.1437746724,303518.91518392804,216930341137.52878,465757.81382337405
7258,850000.0,927233.9426678764,303518.91518392804,216930341137.52878,465757.81382337405
7263,770000.0,953328.7844684357,303518.91518392804,216930341137.52878,465757.81382337405
7265,1575000.0,1277357.5758732576,303518.91518392804,216930341137.52878,465757.81382337405
7269,1151500.0,1207529.8868453046,303518.91518392804,216930341137.52878,465757.81382337405
7273,450000.0,744997.9913613833,303518.91518392804,216930341137.52878,465757.81382337405
7283,730000.0,1236751.7459916836,303518.91518392804,216930341137.52878,465757.81382337405
7285,593000.0,1078064.1003701352,303518.91518392804,216930341137.52878,465757.81382337405
7286,816000.0,1251730.052735244,303518.91518392804,216930341137.52878,465757.81382337405
7297,560000.0,1190233.7803866016,303518.91518392804,216930341137.52878,465757.81382337405
7307,507000.0,530981.5136431064,303518.91518392804,216930341137.52878,465757.81382337405
7321,640000.0,668331.901155889,303518.91518392804,216930341137.52878,465757.81382337405
7323,305000.0,643421.7486072127,303518.91518392804,216930341137.52878,465757.81382337405
7325,880000.0,1029477.9590707123,303518.91518392804,216930341137.52878,465757.81382337405
7327,1045000.0,922778.3889136035,303518.91518392804,216930341137.52878,465757.81382337405
7331,690000.0,811701.2709561177,303518.91518392804,216930341137.52878,465757.81382337405
7332,1050000.0,1107844.0975841125,303518.91518392804,216930341137.52878,465757.81382337405
7340,1025000.0,1020042.3598941676,303518.91518392804,216930341137.52878,465757.81382337405
7353,755000.0,822423.7380183544,303518.91518392804,216930341137.52878,465757.81382337405
7359,1280000.0,1852406.4533956228,303518.91518392804,216930341137.52878,465757.81382337405
7368,1900000.0,1187672.2996356227,303518.91518392804,216930341137.52878,465757.81382337405
7369,662500.0,475550.6769287791,303518.91518392804,216930341137.52878,465757.81382337405
7373,1010000.0,783201.0060763061,303518.91518392804,216930341137.52878,465757.81382337405
7374,1300000.0,1412417.9254512265,303518.91518392804,216930341137.52878,465757.81382337405
7375,1300000.0,1187714.8627638659,303518.91518392804,216930341137.52878,465757.81382337405
7380,650000.0,726074.6249409728,303518.91518392804,216930341137.52878,465757.81382337405
7387,508000.0,710875.1679382958,303518.91518392804,216930341137.52878,465757.81382337405
7388,420000.0,763337.887729831,303518.91518392804,216930341137.52878,465757.81382337405
7391,380000.0,545540.4520843532,303518.91518392804,216930341137.52878,465757.81382337405
7392,611000.0,538854.3408111818,303518.91518392804,216930341137.52878,465757.81382337405
7394,931999.0,1647313.8163551213,303518.91518392804,216930341137.52878,465757.81382337405
7417,722000.0,826201.8570760842,303518.91518392804,216930341137.52878,465757.81382337405
7422,575000.0,817806.0624993462,303518.91518392804,216930341137.52878,465757.81382337405
7424,1250000.0,1173532.0849566357,303518.91518392804,216930341137.52878,465757.81382337405
7425,393000.0,474955.79218556173,303518.91518392804,216930341137.52878,465757.81382337405
7430,1908000.0,1827682.023797745,303518.91518392804,216930341137.52878,465757.81382337405
7433,470000.0,689733.8211315367,303518.91518392804,216930341137.52878,465757.81382337405
7445,1190000.0,1098214.9382586684,303518.91518392804,216930341137.52878,465757.81382337405
7462,405000.0,432134.6851656884,303518.91518392804,216930341137.52878,465757.81382337405
7463,2100000.0,2335250.4001338566,303518.91518392804,216930341137.52878,465757.81382337405
7469,900000.0,1435666.8913408257,303518.91518392804,216930341137.52878,465757.81382337405
7475,1495000.0,847098.9909061305,303518.91518392804,216930341137.52878,465757.81382337405
7480,765000.0,847167.6172611248,303518.91518392804,216930341137.52878,465757.81382337405
7483,1300000.0,1804221.2771996986,303518.91518392804,216930341137.52878,465757.81382337405
7487,1900000.0,967969.3234569067,303518.91518392804,216930341137.52878,465757.81382337405
7490,700000.0,850540.8201949708,303518.91518392804,216930341137.52878,465757.81382337405
7491,1890000.0,1827181.6864330247,303518.91518392804,216930341137.52878,465757.81382337405
7495,1725000.0,1769403.097001356,303518.91518392804,216930341137.52878,465757.81382337405
7497,894000.0,1242332.6149711115,303518.91518392804,216930341137.52878,465757.81382337405
7514,725000.0,331190.3765146453,303518.91518392804,216930341137.52878,465757.81382337405
7522,1225000.0,925213.3236912247,303518.91518392804,216930341137.52878,465757.81382337405
7532,1292000.0,1143102.0816657143,303518.91518392804,216930341137.52878,465757.81382337405
7544,2080000.0,1312630.1934076855,303518.91518392804,216930341137.52878,465757.81382337405
7547,760000.0,827691.673078848,303518.91518392804,216930341137.52878,465757.81382337405
7553,2900000.0,1739252.3905788073,303518.91518392804,216930341137.52878,465757.81382337405
7563,2000000.0,1389202.4077802636,303518.91518392804,216930341137.52878,465757.81382337405
7587,1700000.0,1544469.0950939823,303518.91518392804,216930341137.52878,465757.81382337405
7591,735000.0,642984.5717401095,303518.91518392804,216930341137.52878,465757.81382337405
7600,1210000.0,1302116.8245100463,303518.91518392804,216930341137.52878,465757.81382337405
7605,981000.0,960291.4184440579,303518.91518392804,216930341137.52878,465757.81382337405
7606,418000.0,424324.3689065203,303518.91518392804,216930341137.52878,465757.81382337405
7615,480000.0,621192.4771540202,303518.91518392804,216930341137.52878,465757.81382337405
7619,1310000.0,1445335.9030470094,303518.91518392804,216930341137.52878,465757.81382337405
7622,1015000.0,1125196.0807417827,303518.91518392804,216930341137.52878,465757.81382337405
7631,835000.0,520270.7704484612,303518.91518392804,216930341137.52878,465757.81382337405
7633,407500.0,613311.4435019735,303518.91518392804,216930341137.52878,465757.81382337405
7643,670000.0,725698.0361559447,303518.91518392804,216930341137.52878,465757.81382337405
7653,1730000.0,2056829.2315384848,303518.91518392804,216930341137.52878,465757.81382337405
7661,975000.0,871821.3604865968,303518.91518392804,216930341137.52878,465757.81382337405
7666,1590000.0,1432994.903061674,303518.91518392804,216930341137.52878,465757.81382337405
7668,1601000.0,1468451.5340983355,303518.91518392804,216930341137.52878,465757.81382337405
7669,1225000.0,1316685.5022557173,303518.91518392804,216930341137.52878,465757.81382337405
7678,1620000.0,1199517.3839886272,303518.91518392804,216930341137.52878,465757.81382337405
7683,1905000.0,1438186.3640093515,303518.91518392804,216930341137.52878,465757.81382337405
7692,8000000.0,3337919.702809753,303518.91518392804,216930341137.52878,465757.81382337405
7703,635000.0,426465.1554334406,303518.91518392804,216930341137.52878,465757.81382337405
7706,305000.0,352116.8441781476,303518.91518392804,216930341137.52878,465757.81382337405
7714,577000.0,634141.4403209072,303518.91518392804,216930341137.52878,465757.81382337405
7716,305000.0,440107.2758450918,303518.91518392804,216930341137.52878,465757.81382337405
7728,490000.0,557515.6934695859,303518.91518392804,216930341137.52878,465757.81382337405
7730,905000.0,853501.38998634,303518.91518392804,216930341137.52878,465757.81382337405
7735,641000.0,641224.9228556938,303518.91518392804,216930341137.52878,465757.81382337405
7737,1652500.0,1396234.4300737875,303518.91518392804,216930341137.52878,465757.81382337405
7747,781000.0,486782.4820164088,303518.91518392804,216930341137.52878,465757.81382337405
7751,680000.0,1278819.4750669263,303518.91518392804,216930341137.52878,465757.81382337405
7784,1350000.0,1434534.6171694286,303518.91518392804,216930341137.52878,465757.81382337405
7787,1300000.0,1275333.0825984413,303518.91518392804,216930341137.52878,465757.81382337405
7824,426500.0,485886.5003102869,303518.91518392804,216930341137.52878,465757.81382337405
7828,660000.0,841109.3773136251,303518.91518392804,216930341137.52878,465757.81382337405
7829,741000.0,953057.3491227981,303518.91518392804,216930341137.52878,465757.81382337405
7831,532000.0,817969.2818912547,303518.91518392804,216930341137.52878,465757.81382337405
7840,328000.0,354601.30364493467,303518.91518392804,216930341137.52878,465757.81382337405
7843,330000.0,462970.2053137217,303518.91518392804,216930341137.52878,465757.81382337405
7858,500000.0,624548.2089559864,303518.91518392804,216930341137.52878,465757.81382337405
7862,1085000.0,915106.6753379293,303518.91518392804,216930341137.52878,465757.81382337405
7863,1060000.0,1144735.3797011338,303518.91518392804,216930341137.52878,465757.81382337405
7864,917000.0,1365289.7040208075,303518.91518392804,216930341137.52878,465757.81382337405
7869,760000.0,513063.9702206552,303518.91518392804,216930341137.52878,465757.81382337405
7882,1800000.0,1148783.624841949,303518.91518392804,216930341137.52878,465757.81382337405
7889,3310000.0,1647315.7451067213,303518.91518392804,216930341137.52878,465757.81382337405
7898,420000.0,571013.4213918373,303518.91518392804,216930341137.52878,465757.81382337405
7908,645000.0,776962.1603899393,303518.91518392804,216930341137.52878,465757.81382337405
7914,590000.0,676115.1962414049,303518.91518392804,216930341137.52878,465757.81382337405
7919,740000.0,1009201.6007036753,303518.91518392804,216930341137.52878,465757.81382337405
7935,440000.0,563484.960001748,303518.91518392804,216930341137.52878,465757.81382337405
7943,1800000.0,1203153.3123882432,303518.91518392804,216930341137.52878,465757.81382337405
7955,1264000.0,1090782.0636320235,303518.91518392804,216930341137.52878,465757.81382337405
7960,3600000.0,1853715.1480312468,303518.91518392804,216930341137.52878,465757.81382337405
7968,555000.0,614563.9131777398,303518.91518392804,216930341137.52878,465757.81382337405
7976,665000.0,524859.3323138785,303518.91518392804,216930341137.52878,465757.81382337405
7985,630000.0,623398.0262124371,303518.91518392804,216930341137.52878,465757.81382337405
7990,613000.0,650783.6111457311,303518.91518392804,216930341137.52878,465757.81382337405
7991,640000.0,1097789.2499784129,303518.91518392804,216930341137.52878,465757.81382337405
8013,2400000.0,1445092.70304495,303518.91518392804,216930341137.52878,465757.81382337405
8043,590000.0,590433.7796409018,303518.91518392804,216930341137.52878,465757.81382337405
8044,1402000.0,1364158.9197985334,303518.91518392804,216930341137.52878,465757.81382337405
8046,1190000.0,1143784.520942022,303518.91518392804,216930341137.52878,465757.81382337405
8059,365000.0,442134.91001473553,303518.91518392804,216930341137.52878,465757.81382337405
8062,2250000.0,1200942.7368840827,303518.91518392804,216930341137.52878,465757.81382337405
8064,2250000.0,1131682.2463262072,303518.91518392804,216930341137.52878,465757.81382337405
8065,3200000.0,1741853.0567396348,303518.91518392804,216930341137.52878,465757.81382337405
8077,1620000.0,1866705.4505930962,303518.91518392804,216930341137.52878,465757.81382337405
8080,1850000.0,1509895.718420297,303518.91518392804,216930341137.52878,465757.81382337405
8081,333000.0,254480.74232803658,303518.91518392804,216930341137.52878,465757.81382337405
8082,452000.0,450751.4514229819,303518.91518392804,216930341137.52878,465757.81382337405
8085,683000.0,835887.7346083391,303518.91518392804,216930341137.52878,465757.81382337405
8086,640000.0,471307.3452211078,303518.91518392804,216930341137.52878,465757.81382337405
8095,1040000.0,1130879.9147812286,303518.91518392804,216930341137.52878,465757.81382337405
8096,1670000.0,1663859.8499835003,303518.91518392804,216930341137.52878,465757.81382337405
8110,955000.0,1965371.2371050622,303518.91518392804,216930341137.52878,465757.81382337405
8124,1560000.0,1766943.9251423469,303518.91518392804,216930341137.52878,465757.81382337405
8134,900000.0,981613.4119189475,303518.91518392804,216930341137.52878,465757.81382337405
8140,1650000.0,1532827.924225198,303518.91518392804,216930341137.52878,465757.81382337405
8153,510000.0,258590.16178834252,303518.91518392804,216930341137.52878,465757.81382337405
8155,800000.0,935729.2413793001,303518.91518392804,216930341137.52878,465757.81382337405
8163,1300000.0,1153325.2009758921,303518.91518392804,216930341137.52878,465757.81382337405
8198,437500.0,459175.8337325491,303518.91518392804,216930341137.52878,465757.81382337405
8199,960000.0,918393.178357916,303518.91518392804,216930341137.52878,465757.81382337405
8212,770000.0,1109105.559279655,303518.91518392804,216930341137.52878,465757.81382337405
8226,958000.0,1582225.87554886,303518.91518392804,216930341137.52878,465757.81382337405
8228,1400000.0,1767126.5268442193,303518.91518392804,216930341137.52878,465757.81382337405
8245,645000.0,1094574.7197929583,303518.91518392804,216930341137.52878,465757.81382337405
8252,860000.0,977292.4602099322,303518.91518392804,216930341137.52878,465757.81382337405
8257,1190000.0,1358609.3048896398,303518.91518392804,216930341137.52878,465757.81382337405
8260,1121000.0,1458813.8465493508,303518.91518392804,216930341137.52878,465757.81382337405
8263,917500.0,1223382.8212110344,303518.91518392804,216930341137.52878,465757.81382337405
8292,595000.0,815984.4056650437,303518.91518392804,216930341137.52878,465757.81382337405
8298,770000.0,1705490.6121249013,303518.91518392804,216930341137.52878,465757.81382337405
8302,861500.0,827571.756424414,303518.91518392804,216930341137.52878,465757.81382337405
8306,490000.0,287991.1167687997,303518.91518392804,216930341137.52878,465757.81382337405
8326,790000.0,676628.8647188023,303518.91518392804,216930341137.52878,465757.81382337405
8338,1330000.0,1354939.086602144,303518.91518392804,216930341137.52878,465757.81382337405
8348,665000.0,1125520.545509439,303518.91518392804,216930341137.52878,465757.81382337405
8356,650000.0,888988.8607356828,303518.91518392804,216930341137.52878,465757.81382337405
8358,1820000.0,1387784.71321321,303518.91518392804,216930341137.52878,465757.81382337405
8387,610500.0,874779.2806028854,303518.91518392804,216930341137.52878,465757.81382337405
8391,1301000.0,1139480.960319736,303518.91518392804,216930341137.52878,465757.81382337405
8392,1440000.0,1302585.8120895755,303518.91518392804,216930341137.52878,465757.81382337405
8395,1000000.0,938955.8035629438,303518.91518392804,216930341137.52878,465757.81382337405
8402,1021000.0,1127717.5417386154,303518.91518392804,216930341137.52878,465757.81382337405
8404,910000.0,1612949.0312296525,303518.91518392804,216930341137.52878,465757.81382337405
8412,990000.0,1420019.3003950678,303518.91518392804,216930341137.52878,465757.81382337405
8416,710000.0,863999.1967159156,303518.91518392804,216930341137.52878,465757.81382337405
8427,515000.0,1106196.0253891535,303518.91518392804,216930341137.52878,465757.81382337405
8428,530000.0,840200.0436915457,303518.91518392804,216930341137.52878,465757.81382337405
8432,571000.0,910529.0358552188,303518.91518392804,216930341137.52878,465757.81382337405
8463,600000.0,588749.2184596304,303518.91518392804,216930341137.52878,465757.81382337405
8470,880000.0,680257.2388719097,303518.91518392804,216930341137.52878,465757.81382337405
8472,1260000.0,1037466.473853346,303518.91518392804,216930341137.52878,465757.81382337405
8473,1100000.0,1026488.3227560241,303518.91518392804,216930341137.52878,465757.81382337405
8484,932500.0,1328010.8512209821,303518.91518392804,216930341137.52878,465757.81382337405
8489,580000.0,880030.5774452593,303518.91518392804,216930341137.52878,465757.81382337405
8497,266000.0,631269.080626946,303518.91518392804,216930341137.52878,465757.81382337405
8506,1245000.0,1218326.8886514278,303518.91518392804,216930341137.52878,465757.81382337405
8512,2040000.0,1926581.0346399676,303518.91518392804,216930341137.52878,465757.81382337405
8514,465000.0,596868.8413340114,303518.91518392804,216930341137.52878,465757.81382337405
8516,550000.0,501086.56911764294,303518.91518392804,216930341137.52878,465757.81382337405
8539,750000.0,1238128.275698632,303518.91518392804,216930341137.52878,465757.81382337405
8548,950000.0,1307177.0412760703,303518.91518392804,216930341137.52878,465757.81382337405
8549,1000000.0,1288349.828192574,303518.91518392804,216930341137.52878,465757.81382337405
8555,720000.0,958979.8166217031,303518.91518392804,216930341137.52878,465757.81382337405
8557,510000.0,1008518.3980906382,303518.91518392804,216930341137.52878,465757.81382337405
8565,600000.0,487776.78858240694,303518.91518392804,216930341137.52878,465757.81382337405
8581,1005000.0,1004025.8450915581,303518.91518392804,216930341137.52878,465757.81382337405
8583,960000.0,1529068.0671519814,303518.91518392804,216930341137.52878,465757.81382337405
8585,490000.0,366866.67674344033,303518.91518392804,216930341137.52878,465757.81382337405
8587,1750000.0,1434297.1798173897,303518.91518392804,216930341137.52878,465757.81382337405
8597,632500.0,569929.9494122434,303518.91518392804,216930341137.52878,465757.81382337405
8599,1260000.0,817112.7816691138,303518.91518392804,216930341137.52878,465757.81382337405
8605,1520000.0,1576126.0948771797,303518.91518392804,216930341137.52878,465757.81382337405
